{0} updated,{0}  تم تحديث
{0} weeks ago,قبل {0} أسبوع /أسابيع
{0} {1} added,تمت إضافة {0} {1}
{0} {1} already exists,{0} {1} موجود بالفعل
"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} لا يمكن أن يكون {{}}. يجب أن تكون واحدة من ""{3}"""
{0} {1} cannot be a leaf node as it has children,{0} {1} لا يمكن أن يكون تفريعة لأن لديه تفريعات أخرى
{0} {1} to {2},{0} {1} الى {2}
"{0}, Row {1}",{0}، الصف {1}
"{0}: '{1}' ({3}) will get truncated, as max characters allowed is {2}",{0}: '{1}' ({3}) سيتم اقتطاعه، حيث أن الحد الأقصى المسموح به هو {2}
"{0}: Only one rule allowed with the same Role, Level and {1}",{0} قاعدة واحدة فقط سمح لها نفس الدور، المستوى و{1}
{0}: Permission at level 0 must be set before higher levels are set,{0} : صلاحيات على مستوى 0 يجب تحديده قبل أن يتم تحديد صلاحيات أعلى
{0}: {1} in {2},{0}: {1} في {2}
{0}: {1} is set to state {2},{0}: تم تعيين {1} على الحالة {2}
{app_title},{ app_title }
{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,{{{0}}} غير صالح كأسم حقل. يجب أن يكون {{field_name}}.
Communication Link,حلقة اتصال
Force User to Reset Password,إجبار المستخدم على إعادة تعيين كلمة المرور
In Days,في الايام
Last Password Reset Date,تاريخ إعادة تعيين كلمة المرور الأخيرة
The password of your account has expired.,انتهت صلاحية كلمة المرور الخاصة بحسابك.
Workflow State transition not allowed from {0} to {1},انتقال حالة سير العمل غير مسموح به من {0} إلى {1}
{0} must be after {1},{0} يجب أن يكون بعد {1}
{0}: Field '{1}' cannot be set as Unique as it has non-unique values,{0}: لا يمكن تعيين الحقل &#39;{1}&#39; على أنه فريد لأنه يحتوي على قيم غير فريدة
{0}: Field {1} in row {2} cannot be hidden and mandatory without default,{0}: الحقل {1} في الصف {2} لا يمكن إخفاؤه وإجباره دون التقصير
{0}: Field {1} of type {2} cannot be mandatory,{0}: الحقل {1} من النوع {2} لا يمكن أن يكون إلزاميًا
{0}: Fieldname {1} appears multiple times in rows {2},{0}: اسم الحقل {1} يظهر عدة مرات في الصفوف {2}
{0}: Fieldtype {1} for {2} cannot be unique,{0}: لا يمكن أن يكون Fieldtype {1} لـ {2} فريدًا
{0}: Options must be a valid DocType for field {1} in row {2},{0}: يجب أن تكون الخيارات نوع DocType صالحًا للحقل {1} في الصف {2}
{0}: Options required for Link or Table type field {1} in row {2},{0}: الخيارات المطلوبة لحقل نوع الرابط أو الجدول {1} في الصف {2}
{0}: Options {1} must be the same as doctype name {2} for the field {3},{0}: يجب أن تكون الخيارات {1} هي نفس اسم النمط العقلي {2} للحقل {3}
{0}:Fieldtype {1} for {2} cannot be indexed,{0}: لا يمكن فهرسة Fieldtype {1} لـ {2}
Make {0},اصنع {0}
A user who posts blogs.,مستخدم ينشر المدونات.
Applying: {0},التطبيق: {0}
Is Optional State,هو الدولة اختياري
No values to show,لا توجد قيم لإظهارها
View Ref,عرض المرجع
Workflow Action is not created for optional states,لم يتم إنشاء إجراء سير العمل للحالات الاختيارية
{0} values selected,{0} القيم المحددة
"""amended_from"" field must be present to do an amendment.","يجب أن يكون حقل ""amender_from"" حاضرًا للقيام بتعديل."
(Mandatory),(إلزامي)
1 Google Calendar Event synced.,تمت مزامنة حدث تقويم Google واحد.
1 record will be exported,سيتم تصدير سجل واحد
1 week ago,1 قبل أسبوع
5 Records,5 السجلات
A recurring {0} {1} has been created for you via Auto Repeat {2}.,تم إنشاء {0} {1} متكرر لك من خلال التكرار التلقائي {2}.
API Method,طريقة API
About {0} minute remaining,حوالي {0} دقيقة متبقية
About {0} minutes remaining,حوالي {0} دقائق متبقية
About {0} seconds remaining,حوالي {0} ثانية متبقية
Access Log,سجل الوصول
Action Type,نوع العمل
Activity Log by,سجل النشاط بواسطة
Add Fields,إضافة الحقول
Administration,الادارة
After Cancel,بعد الغاء
After Delete,بعد الحذف
After Save,بعد الحفظ
After Save (Submitted Document),بعد الحفظ (المستند المقدم)
After Submit,بعد تقديم
Aggregate Function Based On,مجموع وظيفة بناء على
All Records,جميع السجلات
Allot Points To Assigned Users,تخصيص نقاط للمستخدمين المعينين
Allow Auto Repeat,السماح للتكرار التلقائي
Allow Google Calendar Access,السماح بالوصول إلى تقويم Google
Allow Google Contacts Access,السماح بوصول جهات اتصال Google
Allow Google Drive Access,تسمح جوجل محرك الوصول
Allow Guest,اسمح للضيف
Allow Guests to Upload Files,السماح للضيوف بتحميل الملفات
Also adding the status dependency field {0},إضافة حقل تبعية الحالة أيضًا {0}
An error occurred while setting Session Defaults,حدث خطأ أثناء إعداد الإعدادات الافتراضية للجلسة
Append Emails to Sent Folder,إلحاق رسائل البريد الإلكتروني إلى مجلد المرسلة
Apply Assignment Rule,تطبيق قاعدة الواجب
Apply Only Once,تطبق مرة واحدة فقط
Apply this rule only once per document,قم بتطبيق هذه القاعدة مرة واحدة فقط لكل وثيقة
Approval Required,الموافقة مطلوبة
Are you sure you want to delete all rows?,هل تريد بالتأكيد حذف جميع الصفوف؟
Are you sure you want to delete this post?,هل أنت متأكد أنك تريد حذف هذه المشاركة؟
Are you sure you want to merge {0} with {1}?,هل أنت متأكد من رغبتك في دمج {0} مع {1}؟
Assignment Day {0} has been repeated.,تم تكرار يوم الواجب {0}.
Assignment Days,أيام التعيين
Assignment Rule Day,يوم قاعدة الواجب
Assignments,تعيينات
Attach a web link,إرفاق رابط الويب
Authorize Google Calendar Access,تخويل الوصول إلى تقويم Google
Authorize Google Contacts Access,السماح بوصول جهات اتصال Google
Authorize Google Drive Access,تخويل Google Drive Access
Auto Repeat Document Creation Failed,فشل إنشاء مستند تكرار تلقائي
Auto Repeat Document Creation Failure,فشل تكرار إنشاء المستند التلقائي
Auto Repeat created for this document,تكرار تلقائي تم إنشاؤه لهذا المستند
Auto Repeat failed for {0},فشل التكرار التلقائي لـ {0}
Automatically generates recurring documents.,يولد تلقائيا الوثائق المتكررة.
Backing up to Google Drive.,النسخ الاحتياطي إلى Google Drive.
Backup Folder ID,معرف مجلد النسخ الاحتياطي
Backup Folder Name,اسم مجلد النسخ الاحتياطي
Before Cancel,قبل الإلغاء
Before Delete,قبل الحذف
Before Insert,قبل إدراج
Before Save,قبل الحفظ
Before Save (Submitted Document),قبل الحفظ (المستند المقدم)
Before Submit,قبل إرسال
Blank Template,نموذج فارغ
Callback URL,عاود الاتصال بالعنوان
Cancel All Documents,الغاء جميع الوثائق
Cancelling documents,إلغاء الوثائق
Cannot match column {0} with any field,لا يمكن مطابقة العمود {0} بأي حقل
Change User,تغيير المستخدم
Check the Error Log for more information: {0},تحقق من سجل الأخطاء لمزيد من المعلومات: {0}
Clear Cache and Reload,مسح ذاكرة التخزين المؤقت وتحديث
Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,انقر فوق <b>السماح لـ Google Drive Access</b> بتخويل <b>الوصول</b> إلى Google Drive.
Click on a file to select it.,انقر على ملف لتحديده.
Click on the link below to approve the request,انقر على الرابط أدناه للموافقة على الطلب
Click on the lock icon to toggle public/private,انقر على أيقونة القفل للتبديل بين القطاعين العام والخاص
Click on {0} to generate Refresh Token.,انقر فوق {0} لإنشاء تحديث الرمز المميز.
Close Condition,أغلق الشرط
Column {0},العمود {0}
Columns / Fields,الأعمدة / الحقول
"Configure notifications for mentions, assignments, energy points and more.",قم بتكوين الإشعارات الخاصة بالإشارات والتعيينات ونقاط تقييم المستخدمين والمزيد.
Contact Numbers,ارقام التواصل
Contact Phone,هاتف الاتصال
Contact Synced with Google Contacts.,الاتصال متزامنة مع جهات اتصال Google.
Context,سياق الكلام
Contribute Translations,المساهمة في الترجمات
Contributed,ساهم
Controller method get_razorpay_order missing,طريقة تحكم get_razorpay_order مفقودة
Copied to clipboard.,نسخ إلى الحافظة.
Create Log,إنشاء سجل
Create your first {0},قم بإنشاء أول {0}
